,wage,educ,educ_parent,born,state,iq,dist_to_unitown
32088,997.72,14,10,1978-09-08,6,90.0,63
32089,460.25,12,16,1983-03-28,51,93.0,68
32090,806.4,17,7,1976-04-13,50,126.0,88
32091,506.11,18,8,1983-08-14,19,89.0,87
32092,280.76,16,15,1980-05-28,17,63.0,85
32093,339.43,10,11,1978-01-16,13,79.0,85
32094,364.9,11,8,1978-11-12,26,99.0,81
32095,253.28,13,15,1976-10-05,48,104.0,78
32096,433.6,14,10,1978-09-26,24,100.0,94
32097,260.69,13,14,1982-07-06,32,92.0,79
32098,353.24,18,15,1977-02-21,51,108.0,64
32099,278.07,14,12,1979-01-05,6,95.0,73
32100,583.1,8,16,1976-06-18,6,88.0,74
32101,530.69,14,7,1981-06-24,18,126.0,75
32102,310.52,12,15,1977-04-25,25,108.0,89
32103,560.22,16,10,1982-01-21,25,76.0,94
32104,404.36,10,11,1981-12-15,35,91.0,83
32105,1865.31,14,10,1983-07-14,36,130.0,70
32106,186.54,7,10,1975-10-12,39,88.0,70
32107,844.19,13,6,1975-07-02,51,101.0,87
32108,265.18,7,5,1983-12-14,51,112.0,80
32109,127.22,8,7,1978-08-03,48,86.0,95
32110,569.4,10,9,1975-01-06,17,110.0,72
32111,631.67,14,11,1980-10-14,39,100.0,83
32112,245.45,12,9,1980-04-19,17,80.0,90
32113,790.11,16,11,1977-09-11,6,131.0,95
32114,163.65,13,12,1974-12-14,19,88.0,87
32115,408.79,11,13,1979-04-10,48,80.0,77
32116,383.24,10,11,1980-10-24,8,100.0,88
32117,665.75,7,6,1981-01-05,55,135.0,76
32118,2395.73,17,12,1978-10-08,17,86.0,69
32119,5304.74,21,12,1983-11-12,9,90.0,78
32120,217.81,10,10,1975-10-21,39,94.0,77
32121,312.21,14,9,1977-06-09,17,117.0,80
32122,1965.89,19,10,1979-11-08,6,118.0,76
32123,548.59,11,13,1981-05-14,46,100.0,58
32124,532.91,16,6,1977-10-10,51,94.0,89
32125,6936.18,12,11,1979-11-08,10,125.0,66
32126,188.24,17,12,1983-04-28,53,69.0,62
32127,751.56,17,10,1980-09-26,18,95.0,82
32128,451.61,12,7,1983-03-20,21,75.0,82
32129,474.75,8,7,1977-02-03,39,112.0,81
32130,455.7,9,7,1974-10-05,12,79.0,81
32131,994.43,15,9,1983-12-11,27,104.0,79
32132,120.74,7,8,1976-11-22,22,100.0,80
32133,990.22,10,16,1980-12-16,22,103.0,73
32134,1582.51,19,10,1977-05-10,34,76.0,98
32135,434.64,17,13,1977-02-24,26,122.0,91
32136,1684.2,16,5,1974-05-10,39,96.0,79
32137,643.44,13,11,1976-04-18,6,111.0,95
32138,245.74,9,15,1980-06-17,42,105.0,87
32139,449.48,13,16,1976-11-02,12,124.0,87
32140,250.84,14,10,1983-01-09,42,107.0,88
32141,941.1,19,12,1974-07-02,39,82.0,96
32142,433.46,12,13,1979-05-03,47,98.0,78
32143,670.7,13,8,1979-01-20,13,94.0,71
32144,469.27,12,14,1980-10-07,25,130.0,69
32145,1709.04,11,11,1983-02-25,18,97.0,69
32146,301.56,13,12,1977-03-29,18,105.0,73
32147,1143.85,19,7,1977-07-10,17,88.0,75
32148,216.0,9,5,1974-09-21,41,80.0,85
32149,187.08,11,16,1978-03-09,12,99.0,59
32150,1259.94,18,10,1980-10-04,29,88.0,73
32151,417.53,7,8,1977-04-22,18,99.0,87
32152,201.87,12,7,1979-05-18,41,73.0,65
32153,240.16,5,15,1981-01-15,39,87.0,67
32154,996.58,15,11,1975-03-29,6,89.0,89
32155,457.13,14,11,1982-08-14,18,98.0,72
32156,76.76,11,7,1978-10-15,46,107.0,71
32157,398.14,14,8,1979-04-22,35,84.0,83
32158,424.57,16,13,1982-08-19,47,87.0,76
32159,410.08,17,12,1982-11-04,48,99.0,73
32160,146.44,10,13,1975-10-07,12,79.0,82
32161,391.83,10,15,1981-10-01,21,89.0,75
32162,367.21,10,12,1977-05-23,17,116.0,73
32163,899.84,19,15,1976-03-17,19,80.0,68
32164,884.3,19,6,1981-02-07,36,91.0,76
32165,165.07,11,9,1980-02-23,26,73.0,72
32166,423.6,10,7,1976-10-13,6,107.0,83
32167,168.31,8,12,1977-12-10,55,96.0,74
32168,864.31,15,15,1981-12-31,6,79.0,84
32169,358.89,12,6,1974-02-17,34,123.0,91
32170,346.84,11,11,1982-08-04,55,96.0,94
32171,251.52,6,6,1982-05-13,42,98.0,75
32172,1916.19,19,14,1974-07-30,55,87.0,85
32173,232.6,7,11,1975-07-23,28,90.0,77
32174,2645.17,19,7,1974-12-24,12,108.0,73
32175,1360.19,20,8,1983-10-02,6,100.0,90
32176,279.83,12,6,1978-12-19,27,81.0,63
32177,477.06,11,16,1980-07-17,18,90.0,78
32178,327.83,6,14,1976-08-09,42,100.0,88
32179,186.31,8,10,1983-09-29,13,99.0,76
32180,581.15,14,9,1983-07-25,45,102.0,85
32181,2111.07,18,12,1980-05-09,8,105.0,91
32182,512.82,13,15,1976-06-19,31,100.0,94
32183,430.05,9,12,1978-11-13,37,142.0,87
32184,189.23,10,4,1978-11-22,37,92.0,86
32185,139.05,5,9,1976-05-31,42,90.0,76
32186,1606.17,14,12,1974-06-25,36,105.0,85
32187,749.14,7,6,1978-01-05,39,89.0,63
32188,665.44,20,12,1980-08-27,5,83.0,98
32189,232.03,15,15,1980-08-30,40,129.0,81
32190,655.69,14,11,1976-06-06,56,130.0,83
32191,481.3,10,8,1979-01-19,26,106.0,81
32192,655.52,15,12,1974-04-13,9,90.0,69
32193,2580.05,16,5,1983-06-10,36,118.0,77
32194,432.39,14,13,1976-02-09,6,95.0,76
32195,560.23,15,13,1982-03-13,39,108.0,90
32196,357.65,16,9,1977-06-06,48,93.0,75
32197,414.95,15,8,1977-04-01,6,104.0,94
32198,461.47,10,8,1982-01-03,12,91.0,74
32199,722.92,12,5,1981-11-28,27,108.0,57
32200,242.78,9,11,1978-06-21,49,88.0,78
32201,428.21,12,12,1979-08-06,4,108.0,81
32202,188.2,11,13,1975-07-18,48,73.0,81
32203,353.9,13,12,1982-03-27,34,90.0,68
32204,516.76,12,12,1974-05-31,22,71.0,85
32205,97.13,10,10,1981-12-12,21,132.0,79
32206,568.67,13,10,1977-04-09,48,91.0,81
32207,202.5,7,5,1975-02-04,40,113.0,71
32208,4072.65,19,9,1981-06-09,39,97.0,83
32209,550.84,14,13,1979-03-17,30,114.0,84
32210,273.14,14,11,1978-11-21,4,119.0,75
32211,7930.23,24,13,1982-09-22,36,112.0,88
32212,154.82,12,9,1980-07-20,41,103.0,87
32213,185.87,8,5,1983-08-12,21,82.0,78
32214,279.59,10,9,1977-03-01,17,89.0,67
32215,497.46,11,8,1978-01-21,36,109.0,83
32216,742.91,18,8,1976-03-11,55,92.0,85
32217,396.33,14,11,1982-09-20,48,91.0,88
32218,203.67,8,8,1976-09-22,26,91.0,91
32219,758.74,8,12,1982-11-25,13,139.0,87
32220,1079.26,13,11,1976-07-26,8,117.0,79
32221,753.76,13,13,1981-06-06,39,106.0,69
32222,737.92,9,10,1975-12-04,26,104.0,86
32223,161.58,8,9,1976-08-13,28,95.0,77
32224,843.05,13,11,1983-03-19,28,115.0,73
32225,1427.08,18,10,1983-01-30,6,73.0,84
32226,137.75,11,2,1981-08-11,42,92.0,79
32227,416.42,10,9,1979-04-10,51,123.0,76
32228,638.47,14,6,1977-11-06,4,97.0,68
32229,426.2,13,8,1976-05-30,29,101.0,76
32230,154.37,12,5,1981-02-09,31,65.0,77
32231,388.84,11,18,1974-03-05,5,94.0,70
32232,850.74,11,6,1982-10-06,34,122.0,82
32233,2306.69,19,8,1982-08-21,32,92.0,80
32234,1395.88,16,13,1976-02-01,32,104.0,101
32235,225.76,15,13,1976-12-23,47,93.0,85
32236,454.67,20,10,1983-12-09,55,104.0,78
32237,604.69,14,11,1981-04-12,17,98.0,81
32238,798.5,12,10,1981-03-21,39,105.0,77
32239,299.82,9,10,1981-08-04,48,101.0,77
32240,131.06,12,13,1976-12-11,1,108.0,80
32241,335.83,13,12,1978-01-26,6,107.0,76
32242,329.81,10,14,1978-02-17,26,111.0,81
32243,183.11,12,12,1974-10-22,26,89.0,69
32244,220.73,12,12,1981-08-13,47,97.0,79
32245,918.2,11,5,1982-04-16,4,97.0,93
32246,217.48,12,12,1975-05-14,36,105.0,70
32247,546.47,12,9,1977-09-27,18,95.0,75
32248,2054.92,22,10,1977-09-20,16,105.0,80
32249,1167.04,14,6,1976-05-27,55,119.0,75
32250,233.66,15,9,1980-06-06,30,119.0,82
32251,247.68,8,12,1977-04-09,21,87.0,84
32252,216.86,14,12,1976-07-20,4,89.0,95
32253,344.27,14,11,1977-02-27,45,96.0,84
32254,437.95,13,15,1979-04-28,27,87.0,71
32255,615.54,12,4,1980-03-20,48,84.0,87
32256,121.49,10,7,1979-10-24,6,88.0,88
32257,1955.81,16,11,1979-09-23,9,118.0,79
32258,1554.62,15,10,1979-05-27,39,82.0,91
32259,281.19,10,9,1982-07-28,6,94.0,72
32260,563.05,13,12,1978-04-09,41,85.0,65
32261,335.58,10,9,1978-06-11,42,94.0,85
32262,1539.77,19,17,1974-01-18,49,115.0,89
32263,715.17,15,9,1983-01-26,6,96.0,70
32264,986.3,12,10,1979-09-25,34,97.0,79
32265,1827.64,18,8,1981-01-13,9,80.0,83
32266,552.31,10,11,1974-03-26,39,121.0,74
32267,308.94,14,7,1976-01-24,20,119.0,77
32268,124.49,9,14,1974-10-03,22,109.0,81
32269,267.91,13,11,1975-12-16,36,70.0,56
32270,248.44,10,7,1977-11-09,42,89.0,65
32271,2441.1,21,8,1981-03-13,29,113.0,91
32272,638.53,9,8,1976-09-12,12,120.0,90
32273,800.17,15,10,1980-04-01,12,93.0,83
32274,79.32,11,7,1979-12-25,55,73.0,79
32275,634.33,14,10,1974-10-19,8,121.0,82
32276,331.13,12,10,1977-07-02,51,111.0,76
32277,422.43,15,10,1978-12-25,42,83.0,84
32278,186.54,11,14,1974-06-22,48,112.0,86
32279,754.8,14,8,1980-03-16,10,108.0,83
32280,156.44,10,9,1975-10-29,55,121.0,67
32281,146.62,11,9,1983-04-19,17,83.0,75
32282,196.19,8,12,1978-06-10,33,94.0,80
32283,502.82,16,11,1977-12-18,31,84.0,78
32284,241.79,9,11,1979-12-27,55,92.0,68
32285,1014.41,15,8,1979-10-18,34,126.0,95
32286,524.36,12,12,1982-08-22,36,106.0,86
32287,4217.8,14,12,1983-10-24,28,109.0,75
32288,200.5,7,10,1974-06-10,17,81.0,80
32289,155.41,8,6,1981-07-15,42,78.0,73
32290,423.35,13,8,1974-12-20,5,84.0,81
32291,751.37,18,7,1981-04-25,21,110.0,77
32292,898.34,20,8,1974-03-24,6,118.0,82
32293,223.17,16,7,1976-02-18,6,87.0,79
32294,776.71,11,12,1975-03-12,6,112.0,78
32295,132.59,9,7,1974-10-09,42,77.0,73
32296,817.06,19,13,1979-01-14,53,78.0,70
32297,1188.24,13,16,1975-04-08,25,88.0,69
32298,116.68,9,10,1975-06-10,34,95.0,78
32299,144.45,13,6,1979-12-29,17,79.0,100
32300,1166.87,17,6,1977-01-21,8,113.0,85
32301,202.83,8,9,1980-12-22,10,117.0,84
32302,430.71,15,7,1982-08-05,26,99.0,100
32303,187.34,8,10,1978-06-04,36,106.0,82
32304,148.75,13,18,1981-08-09,17,78.0,78
32305,357.56,12,8,1979-11-03,47,97.0,78
32306,1231.36,19,11,1974-02-12,41,118.0,80
32307,251.02,12,9,1979-03-15,22,79.0,78
32308,690.18,14,7,1979-06-09,17,117.0,79
32309,640.17,14,10,1977-11-02,36,90.0,89
32310,634.47,19,12,1980-04-02,29,126.0,74
32311,1561.06,18,10,1982-09-14,39,102.0,80
32312,431.72,15,8,1981-09-30,5,80.0,80
32313,592.93,13,9,1975-06-17,42,136.0,84
32314,185.4,6,11,1979-12-10,36,80.0,80
32315,298.08,11,5,1978-08-23,47,102.0,101
32316,29.19,2,9,1975-11-27,12,98.0,94
32317,127.29,7,10,1976-08-12,25,106.0,91
32318,1339.96,15,8,1978-11-09,6,93.0,97
32319,216.79,9,9,1983-08-21,29,90.0,69
32320,288.61,15,7,1978-02-04,36,98.0,79
32321,576.11,15,8,1976-09-18,39,99.0,91
32322,1475.98,16,11,1980-03-29,34,117.0,84
32323,1522.14,12,8,1978-06-23,6,123.0,79
32324,190.61,12,9,1974-01-27,48,91.0,72
32325,179.91,9,10,1975-09-24,36,101.0,86
32326,193.53,9,6,1982-09-26,32,71.0,79
32327,435.87,9,6,1980-10-05,17,113.0,73
32328,120.18,8,8,1976-03-28,42,75.0,81
32329,157.55,13,12,1979-04-17,20,113.0,83
32330,937.16,17,10,1983-01-17,33,117.0,92
32331,233.92,21,12,1977-01-11,53,126.0,77
32332,264.83,15,12,1974-05-25,17,105.0,71
32333,593.84,13,15,1982-04-18,34,119.0,72
32334,311.64,7,6,1975-06-08,37,109.0,72
32335,65.12,5,13,1980-10-08,30,82.0,81
32336,189.27,9,12,1982-04-06,36,98.0,103
32337,61.92,7,16,1974-01-22,17,87.0,79
32338,1612.39,18,10,1974-10-28,6,106.0,71
32339,218.8,7,17,1978-09-10,22,92.0,74
32340,1042.22,17,7,1975-09-10,47,121.0,77
32341,219.31,11,14,1974-10-28,31,88.0,79
32342,1309.71,14,10,1976-09-05,22,108.0,86
32343,232.42,11,10,1982-06-16,6,102.0,85
32344,371.25,16,15,1983-08-03,19,104.0,89
32345,385.19,13,3,1983-12-28,48,78.0,84
32346,805.16,20,11,1979-06-03,29,110.0,87
32347,301.34,7,8,1981-05-10,42,94.0,93
32348,378.66,8,13,1975-02-08,13,102.0,85
32349,468.71,13,13,1981-02-03,29,96.0,74
32350,275.13,15,9,1981-07-21,28,93.0,85
32351,404.9,16,8,1978-12-03,22,92.0,82
32352,374.49,7,9,1974-02-06,24,96.0,69
32353,804.05,16,11,1978-04-09,27,114.0,74
32354,88.43,7,13,1975-03-29,42,97.0,77
32355,101.76,4,6,1978-04-22,17,116.0,78
32356,851.04,13,10,1979-11-24,18,113.0,77
32357,573.25,12,11,1974-06-08,18,80.0,73
32358,401.83,13,12,1976-10-17,13,98.0,76
32359,318.15,13,14,1976-07-09,25,90.0,80
32360,111.42,15,11,1977-10-12,13,93.0,67
32361,510.07,11,15,1980-09-20,40,117.0,88
32362,549.81,12,4,1978-10-19,1,137.0,77
32363,333.5,7,8,1974-09-01,39,102.0,86
32364,1163.9,15,14,1982-03-03,51,127.0,79
32365,136.24,7,6,1980-09-02,6,117.0,83
32366,273.46,12,12,1980-09-27,37,118.0,70
32367,720.21,10,15,1974-04-29,39,85.0,66
32368,890.19,13,11,1981-02-22,48,99.0,88
32369,1532.98,20,9,1979-02-18,17,111.0,70
32370,184.44,11,8,1983-11-08,6,86.0,69
32371,137.29,6,6,1982-01-16,37,129.0,97
32372,139.56,7,11,1982-09-30,12,128.0,80
32373,325.66,15,11,1975-09-26,13,88.0,82
32374,144.44,10,19,1976-01-28,47,85.0,77
32375,105.92,6,7,1983-11-07,6,120.0,74
32376,285.19,9,14,1975-12-15,47,88.0,87
32377,543.94,13,11,1974-07-14,6,107.0,75
32378,145.75,7,14,1982-12-11,25,91.0,67
32379,248.69,12,5,1980-10-03,6,99.0,70
32380,1407.91,18,14,1980-02-19,39,116.0,85
32381,1091.05,11,8,1977-05-07,18,107.0,69
32382,1939.24,19,10,1979-09-05,40,122.0,78
32383,516.83,13,12,1983-01-13,54,83.0,74
32384,783.03,17,6,1976-10-01,48,108.0,87
32385,458.41,11,9,1981-08-01,56,82.0,77
32386,627.0,16,13,1983-05-21,55,77.0,68
32387,631.55,13,6,1982-09-09,34,76.0,74
32388,737.42,11,15,1983-03-23,36,107.0,74
32389,180.37,7,7,1974-02-22,18,85.0,72
32390,478.01,14,12,1977-03-02,12,84.0,65
32391,165.77,11,14,1975-02-06,55,111.0,74
32392,596.29,15,6,1981-07-06,12,109.0,95
32393,1538.94,17,13,1983-06-05,25,119.0,66
32394,354.44,9,8,1976-04-19,54,105.0,74
32395,389.88,11,10,1974-09-12,29,88.0,71
32396,1601.32,20,10,1982-01-15,42,87.0,81
32397,139.91,10,10,1976-08-29,25,96.0,68
32398,626.45,11,13,1981-03-02,39,99.0,57
32399,1280.4,15,7,1980-05-29,42,104.0,78
32400,291.51,7,11,1977-11-08,27,84.0,72
32401,45.24,6,12,1982-08-17,13,82.0,79
32402,225.75,14,11,1975-10-09,55,79.0,81
32403,1044.39,13,9,1974-08-22,6,105.0,74
32404,715.72,16,1,1975-09-30,36,84.0,71
32405,253.43,15,10,1978-07-19,40,88.0,71
32406,416.43,11,9,1974-03-08,53,106.0,72
32407,240.47,12,11,1976-04-02,18,83.0,90
32408,41.63,6,10,1974-03-23,1,101.0,74
32409,1323.87,21,13,1974-03-06,36,93.0,76
32410,470.36,10,15,1983-05-06,8,107.0,66
32411,250.67,9,12,1980-12-22,39,106.0,74
32412,303.73,15,10,1982-12-07,26,101.0,102
32413,655.53,10,7,1981-02-10,37,85.0,68
32414,154.68,10,21,1983-12-21,37,88.0,69
32415,692.64,15,10,1977-10-28,54,107.0,76
32416,541.45,14,12,1981-02-07,54,97.0,74
32417,818.18,11,11,1976-09-14,45,116.0,76
32418,435.38,18,11,1975-09-03,17,73.0,69
32419,743.57,20,13,1980-04-03,36,117.0,77
32420,300.21,13,14,1976-02-16,25,103.0,84
32421,243.48,9,8,1978-01-18,48,52.0,99
32422,277.44,9,9,1982-12-15,13,116.0,76
32423,679.04,10,8,1980-02-21,26,108.0,91
32424,1259.08,16,15,1975-05-11,9,133.0,84
32425,307.56,14,8,1975-07-25,42,108.0,80
32426,542.27,13,8,1982-02-21,42,116.0,95
32427,452.24,13,11,1982-08-31,48,96.0,97
32428,358.05,9,11,1983-03-06,13,80.0,83
32429,169.77,13,5,1982-10-31,50,106.0,90
32430,300.37,14,12,1980-05-18,53,106.0,72
32431,452.29,16,10,1983-12-16,40,107.0,60
32432,299.37,12,22,1979-12-30,6,111.0,83
32433,1600.41,17,17,1976-09-08,9,90.0,87
32434,481.62,10,10,1982-09-16,42,103.0,90
32435,500.09,15,11,1979-06-28,29,93.0,75
32436,518.0,9,11,1974-06-26,47,124.0,62
32437,667.01,10,10,1975-03-28,26,101.0,66
32438,34.83,5,12,1978-09-02,55,65.0,77
32439,780.67,11,7,1976-02-21,24,115.0,77
32440,801.53,16,5,1983-06-26,26,101.0,99
32441,735.52,13,14,1983-04-04,29,113.0,81
32442,426.17,8,11,1977-08-04,20,134.0,89
32443,381.79,11,11,1975-01-15,12,102.0,71
32444,720.38,14,10,1978-09-06,33,113.0,64
32445,263.65,8,16,1981-01-18,54,105.0,83
32446,395.84,14,10,1980-01-11,10,97.0,66
32447,371.93,18,12,1980-11-02,53,66.0,61
32448,370.73,10,14,1977-09-15,21,107.0,79
32449,212.72,15,12,1981-06-26,36,115.0,92
32450,563.84,20,14,1983-09-09,53,91.0,82
32451,405.16,13,11,1978-06-03,29,86.0,81
32452,347.2,13,4,1979-09-20,45,95.0,72
32453,312.28,12,7,1977-06-14,48,99.0,75
32454,434.58,12,11,1975-07-25,6,109.0,82
32455,1696.77,18,10,1982-10-25,22,87.0,74
32456,140.54,14,17,1979-07-08,1,104.0,96
32457,947.7,13,14,1982-05-08,36,106.0,101
32458,438.72,14,10,1977-07-23,4,99.0,75
32459,927.04,19,9,1983-10-29,26,99.0,74
32460,527.72,11,8,1978-10-31,55,131.0,68
32461,1711.69,22,7,1981-05-03,13,107.0,80
32462,543.92,7,11,1980-08-05,17,97.0,74
32463,346.69,13,6,1981-04-07,6,103.0,69
32464,219.89,7,9,1976-02-17,34,82.0,78
32465,127.8,9,11,1977-12-16,18,78.0,90
32466,168.81,12,15,1982-07-16,9,92.0,69
32467,1622.9,13,12,1978-09-04,13,114.0,76
32468,1020.0,16,16,1976-04-13,37,116.0,76
32469,1083.23,13,7,1976-02-10,31,112.0,73
32470,1627.33,15,12,1980-05-18,27,108.0,65
32471,135.18,9,10,1977-10-30,42,97.0,70
32472,1074.3,15,8,1983-06-14,13,114.0,75
32473,245.97,10,8,1975-06-15,18,137.0,80
32474,870.81,12,11,1981-07-09,12,115.0,69
32475,273.72,11,13,1982-09-14,26,95.0,66
32476,1234.72,13,13,1974-12-25,36,84.0,85
32477,1327.26,11,6,1980-04-06,6,107.0,95
32478,261.13,17,13,1983-07-14,6,111.0,78
32479,282.16,10,10,1982-09-02,17,115.0,78
32480,243.53,15,6,1978-07-12,36,103.0,74
32481,455.96,12,14,1976-03-16,17,113.0,76
32482,685.23,12,8,1981-05-12,6,116.0,72
32483,213.56,10,11,1979-06-29,37,85.0,71
32484,216.95,11,14,1983-08-09,51,80.0,92
32485,353.29,12,10,1981-05-18,36,106.0,85
32486,558.07,15,8,1982-01-16,17,106.0,68
32487,53.69,7,7,1979-06-20,47,94.0,69
32488,508.54,8,6,1979-05-09,26,101.0,94
32489,1844.18,19,14,1978-10-17,41,85.0,81
32490,360.86,14,9,1975-11-12,55,87.0,78
32491,416.69,11,7,1983-05-22,39,112.0,85
32492,139.99,11,10,1981-07-06,39,90.0,65
32493,309.83,11,13,1983-07-10,32,81.0,82
32494,472.2,9,10,1983-11-23,39,87.0,66
32495,242.54,11,9,1980-10-19,18,127.0,87
32496,2478.93,14,11,1980-08-31,9,97.0,100
32497,154.13,7,4,1980-04-04,24,96.0,72
32498,143.47,11,11,1981-08-24,19,65.0,60
32499,585.66,14,11,1977-02-11,18,106.0,82
32500,791.72,12,14,1976-01-10,9,90.0,75
32501,322.98,11,11,1975-10-12,19,95.0,88
32502,745.56,15,10,1980-06-08,40,114.0,90
32503,575.72,16,10,1977-12-05,18,107.0,69
32504,1855.69,18,12,1980-05-07,17,109.0,88
32505,1237.43,15,8,1974-08-11,48,92.0,81
32506,177.79,8,7,1980-02-17,45,84.0,78
32507,140.15,6,5,1976-08-20,6,133.0,91
32508,1241.55,13,16,1979-07-05,29,130.0,89
32509,306.1,12,16,1976-11-16,48,108.0,87
32510,555.0,15,8,1977-09-01,42,108.0,101
32511,153.14,8,14,1983-10-02,18,89.0,80
32512,1165.43,17,7,1978-01-20,53,100.0,80
32513,262.33,16,6,1974-01-17,48,89.0,80
32514,881.82,10,9,1982-01-02,39,92.0,101
32515,771.57,7,11,1978-11-01,42,130.0,74
32516,628.49,16,5,1978-01-05,6,86.0,83
32517,873.68,17,14,1983-07-09,6,112.0,66
32518,524.76,12,8,1977-03-31,47,126.0,71
32519,384.09,13,6,1980-10-21,53,103.0,86
32520,649.93,17,11,1981-03-24,17,83.0,77
32521,433.61,8,10,1983-10-19,19,97.0,82
32522,522.37,12,8,1975-11-17,48,75.0,70
32523,328.19,14,12,1977-09-03,17,90.0,86
32524,589.53,16,15,1978-03-01,36,83.0,96
32525,547.52,15,14,1980-10-30,29,102.0,72
32526,240.42,14,14,1980-01-30,13,119.0,96
32527,369.31,14,10,1981-08-26,9,115.0,88
32528,81.03,5,6,1981-10-13,8,107.0,71
32529,249.92,15,10,1976-10-29,42,119.0,73
32530,1046.3,12,9,1982-12-24,6,121.0,78
32531,1320.18,16,10,1976-04-18,34,136.0,72
32532,1519.44,13,5,1974-01-30,18,89.0,65
32533,793.6,18,6,1977-05-15,42,99.0,93
32534,669.64,15,13,1979-03-21,34,134.0,76
32535,629.58,13,5,1977-01-05,39,98.0,88
32536,736.81,11,8,1979-04-20,55,77.0,78
32537,574.62,15,15,1977-06-27,26,102.0,79
32538,511.6,11,9,1980-04-11,18,112.0,70
32539,412.32,8,10,1978-01-02,17,100.0,81
32540,2260.87,23,11,1977-11-09,26,109.0,92
32541,1731.0,12,6,1975-10-27,29,82.0,87
32542,344.94,17,21,1975-09-16,24,80.0,70
32543,954.75,13,11,1974-06-07,39,89.0,61
32544,1398.52,20,13,1979-04-24,42,100.0,92
32545,121.16,9,6,1977-06-17,51,93.0,74
32546,188.59,11,9,1981-06-01,26,100.0,72
32547,463.55,17,6,1976-04-03,26,96.0,88
32548,310.86,9,10,1974-09-21,49,112.0,69
32549,131.5,10,7,1983-08-03,9,99.0,82
32550,228.48,9,9,1977-02-09,40,99.0,81
32551,127.35,7,12,1975-11-07,26,86.0,78
32552,461.35,11,8,1974-01-16,12,91.0,83
32553,1035.21,16,6,1983-09-11,17,88.0,84
32554,867.52,12,12,1977-11-02,34,125.0,63
32555,787.9,18,6,1978-06-15,6,116.0,76
32556,1058.85,17,8,1981-10-28,6,92.0,101
32557,337.49,9,9,1977-02-27,34,96.0,99
32558,391.67,14,10,1979-01-05,1,97.0,87
32559,392.5,12,13,1981-10-05,6,88.0,74
32560,1544.01,17,11,1981-05-17,26,111.0,77
32561,621.6,6,5,1978-09-02,39,87.0,94
32562,529.09,10,10,1982-02-09,41,92.0,72
32563,1657.62,17,11,1976-05-03,6,80.0,72
32564,314.26,13,8,1975-08-27,25,123.0,100
32565,489.74,10,14,1983-05-08,36,107.0,81
32566,695.54,18,9,1983-04-02,42,110.0,57
32567,165.03,6,8,1982-02-20,54,104.0,77
32568,133.7,17,12,1983-12-31,12,88.0,77
32569,193.83,9,7,1983-03-07,51,82.0,76
32570,217.86,14,10,1977-08-09,48,74.0,88
32571,169.18,6,11,1975-07-25,55,93.0,86
32572,634.19,16,16,1974-10-12,39,81.0,80
32573,373.71,12,12,1976-07-15,18,99.0,84
32574,269.93,7,8,1981-07-12,5,137.0,65
32575,250.79,9,6,1980-01-28,9,99.0,81
32576,529.57,10,8,1982-05-29,29,117.0,79
32577,630.05,16,8,1976-11-25,24,100.0,91
32578,1107.39,16,12,1975-09-23,12,115.0,84
32579,574.54,16,9,1982-07-25,5,99.0,77
32580,323.6,9,9,1977-01-14,21,112.0,80
32581,237.74,13,9,1975-01-05,36,94.0,99
32582,822.85,20,12,1982-02-19,30,113.0,82
32583,3148.05,24,10,1981-04-19,24,98.0,81
32584,66.89,5,14,1975-01-06,5,83.0,58
32585,383.53,19,11,1983-01-10,19,89.0,85
32586,578.7,16,5,1981-05-30,24,87.0,80
32587,651.93,10,12,1978-04-28,28,102.0,73
32588,273.0,12,8,1982-10-01,39,94.0,72
32589,99.59,9,6,1983-05-02,9,104.0,85
32590,347.06,10,5,1974-06-30,6,103.0,85
32591,234.19,7,7,1981-05-10,47,88.0,86
32592,1065.06,20,12,1983-01-01,36,117.0,64
32593,776.37,13,13,1979-05-18,42,97.0,80
32594,1390.49,15,9,1978-08-04,6,117.0,95
32595,127.63,7,14,1977-03-11,34,75.0,81
32596,941.86,16,12,1979-08-28,53,98.0,81
32597,283.01,13,5,1977-09-29,25,98.0,77
32598,543.51,13,12,1974-05-28,19,91.0,79
32599,192.91,17,9,1983-05-16,35,60.0,75
32600,728.97,18,11,1975-07-23,48,94.0,78
32601,78.84,7,8,1976-09-06,1,95.0,79
32602,445.95,11,7,1975-08-04,34,98.0,79
32603,1143.14,11,11,1982-10-16,36,122.0,79
32604,190.6,5,5,1975-01-30,6,97.0,75
32605,1235.18,18,8,1983-11-29,17,95.0,74
32606,348.25,15,20,1980-12-02,17,104.0,81
32607,90.45,4,11,1983-08-23,53,101.0,76
32608,73.91,11,8,1978-11-23,8,101.0,96
32609,344.22,12,9,1976-04-04,13,114.0,80
32610,430.21,11,6,1975-05-30,36,98.0,80
32611,141.04,8,10,1975-02-03,45,100.0,63
32612,652.27,15,10,1974-09-27,17,82.0,78
32613,507.28,14,16,1982-07-18,45,97.0,84
32614,331.05,13,8,1982-05-16,20,97.0,70
32615,2361.14,20,10,1976-09-15,39,114.0,75
32616,754.65,18,8,1983-04-01,12,128.0,95
32617,399.27,13,11,1977-11-24,48,91.0,75
32618,898.75,9,12,1982-02-22,40,108.0,94
32619,156.12,12,8,1975-04-03,48,65.0,93
32620,252.45,12,4,1982-08-04,45,95.0,93
32621,320.73,13,9,1977-06-27,51,97.0,75
